Time_h,Well,OD,blank_mean,Type,Concentration,Sample,Antibiotic,Lineage,OD_blanked,Plate,sample_group,replicate
63.96083333333333,B10,0.096,0.09333333333333334,sample,64,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,1
63.96083333333333,B11,0.104,0.09333333333333334,sample,128,T2,TOB,evolved,0.010666666666666658,Plate1,T-lines,1
63.96083333333333,B12,0.095,0.09333333333333334,sample,256,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,1
63.96083333333333,C1,0.588,0.09333333333333334,sample,0.016,T2,TOB,evolved,0.49466666666666664,Plate1,T-lines,2
63.96083333333333,C2,0.514,0.09333333333333334,sample,0.047,T2,TOB,evolved,0.4206666666666667,Plate1,T-lines,2
63.96083333333333,C3,0.356,0.09333333333333334,sample,0.125,T2,TOB,evolved,0.26266666666666666,Plate1,T-lines,2
63.96083333333333,C4,0.355,0.09333333333333334,sample,0.38,T2,TOB,evolved,0.26166666666666666,Plate1,T-lines,2
63.96083333333333,C5,0.228,0.09333333333333334,sample,1,T2,TOB,evolved,0.13466666666666666,Plate1,T-lines,2
63.96083333333333,C6,0.096,0.09333333333333334,sample,3,T2,TOB,evolved,0.0026666666666666644,Plate1,T-lines,2
63.96083333333333,C7,0.095,0.09333333333333334,sample,8,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
63.96083333333333,C8,0.095,0.09333333333333334,sample,16,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
63.96083333333333,C9,0.095,0.09333333333333334,sample,32,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
63.96083333333333,C10,0.097,0.09333333333333334,sample,64,T2,TOB,evolved,0.0036666666666666653,Plate1,T-lines,2
63.96083333333333,C11,0.094,0.09333333333333334,sample,128,T2,TOB,evolved,6.666666666666626e-4,Plate1,T-lines,2
63.96083333333333,C12,0.095,0.09333333333333334,sample,256,T2,TOB,evolved,0.0016666666666666635,Plate1,T-lines,2
